|Country|Channel Name|Category|Main Video Category|username|followers|Main topic|More topics|Likes|Boost Index|Engagement Rate|Engagement Rate 60days|Views|Views Avg.|Avg. 1 Day|Avg. 3 Day|Avg. 7 Day|Avg. 14 Day|Avg. 30 day|Avg. 60 day|Comments Avg|Youtube Link
112|IN|Tips Official|Gaming & Apps|Music|Tips Official|52000000|Music|Music,Music of Asia|35849829.85207101|67|0.0517059029380183|0.0146526343785196|27298793597|711603.375|90341.0|672895.0|388348.3333333333|490603.4117647059|600848.2741935484|748163.4913793104|655.4644970414201|UCJrDMFOdv1I2k8n9oK_V21w
255|IN|ChuChu TV Nursery Rhymes & Kids Songs|Music|Education|ChuChu TV Nursery Rhymes & Kids Songs|57100000|Movies|Music,Movies,Entertainment|31942735.0|78|0.2827540069232636|0.0277157322785192|38747673464|14184379.75|144947.0|144947.0|175419.0|300547.2|850792.8333333334|1518682.7931034483|0.05|UCBnZ16ahKA2DZ_T5W0FPUXg
175|IN|zeetv|Gaming & Apps|Entertainment|zeetv|62100000|TV shows|TV shows,Movies,Entertainment|37475050.78592198|75|0.0015876762131666|0.0054642127172561|16034166113|24789.70339853434||222143.57894736843|246071.78|329388.528|315080.81660899654|338680.5290178572|16.453028571428572|UCppHT7SZKKvar4Oc9J4oljQ
150|IN|Ishtar Music|Gaming & Apps|Music|Ishtar Music|37400000|Music of Asia|Music,Music of Asia|18094603.997867804|62|0.0186212808010261|0.000824640216907|14749662467|126009.35416666669|6042.0|15686.5|24412.5|27083.85714285714|25126.58333333333|26636.22641509434|235.4616204690832|UCWi_65E_L8tQZ34C6wVAlpQ
257|IN|Colors TV|Gaming & Apps|Entertainment|Colors TV|53400000|Movies|TV shows,Movies,Entertainment|182929448.02476615|73|0.0043755924046414|0.0015152100335221|50613413464|298656.93571428565|73708.5|76024.61904761905|78609.05970149254|78609.05970149254|78609.05970149254|78609.05970149254|93.5163139329806|UC55IWqFLDH1Xp7iu1_xknRA
43|IN|YRF|Gaming & Apps|Music|YRF|46900000|Music of Asia|Music,Movies,Music of Asia,Entertainment|230841570.37946427|72|0.1139669104102463|0.0796177606839825|28692968075|1160703.0|123821.66666666669|122221.77777777778|1537511.5384615385|4243331.821428572|2825437.0681818184|3650802.2558139535|3818.832589285714|UCbTLwN10NoCU4WDzLf1JMOA
232|IN|T-Series|Gaming & Apps|Music|T-Series|220000000|Music of Asia|Entertainment,Music of Asia,Music,Movies|1602680172.346427|83|0.0334631313309383|0.0108794834708074|195660744416|2095329.131972789|152244.83333333334|2134569.625|1809830.395348837|2306178.205479452|1676329.8413793102|2295416.1446945337|4493.984145764316|UCq-Fj5jknLsUf-MWSy4_brA
176|IN|Shemaroo Filmi Gaane|Gaming & Apps|Music|Shemaroo Filmi Gaane|60700000|Entertainment|Music,Movies,Music of Asia,Entertainment|12480195.256397134|71|0.0058060779435704|0.0012824386786837|28365791631|138098.61182934712|8916.25|16766.81818181818|24047.75|31639.225|38085.36|76050.69718309859|60.74232343909928|UCP6uH_XlsxrXwZQ4DlqbqPg
225|IN|Ishtar Music|Gaming & Apps|Music|Ishtar Music|37400000|Music of Asia|Music,Music of Asia|18094603.997867804|62|0.0186212808010261|0.000824640216907|14749662467|126009.35416666669|6042.0|15686.5|24412.5|27083.85714285714|25126.58333333333|26636.22641509434|235.4616204690832|UCWi_65E_L8tQZ34C6wVAlpQ
258|IN|Wave Music|Music|Music|Wave Music|52800000|Music|Entertainment,Music,Music of Asia,Movies|135816576.58789626|70|0.0141209392091223|0.0101600780654323|36796548363|381289.2333333333||200310.5|120323.6|386048.5454545455|219288.78125|528557.0789473684|624.7374319564522|UC22nIfOTM7KLIQuFGMKzQbg
26|IN|Shemaroo Filmi Gaane|Gaming & Apps|Music|Shemaroo Filmi Gaane|60700000|Entertainment|Music,Movies,Music of Asia,Entertainment|12480195.256397134|71|0.0058060779435704|0.0012824386786837|28365791631|138098.61182934712|8916.25|16766.81818181818|24047.75|31639.225|38085.36|76050.69718309859|60.74232343909928|UCP6uH_XlsxrXwZQ4DlqbqPg
96|IN|SAB TV|Gaming & Apps|Entertainment|SAB TV|69300000|Entertainment|Entertainment,TV shows,Movies|109283010.67816222|70|0.0025363618912195|0.0034900345940398|80431073293|160502.89774404137|72827.25|112895.18803418805|140187.53731343284|143057.95609756096|216374.80681818185|239781.15518744552|77.12499290135726|UC6-F5tO8uklgE9Zy8IvbdFw
199|IN|Infobells - Hindi|Gaming & Apps|Education|Infobells - Hindi|44700000|Music|Music,Movies,Entertainment|24257065.2|62|0.3034212901082259|0.0409726561525092|25062652229|7839576.0|42190.0|42190.0|42190.0|640010.5|1909057.2|1743032.7777777778|68.36170212765957|UC1ciY6kR3yj3kaKZ6R7ewAg
94|IN|Goldmines Telefilms||Film & Animation|Goldmines Telefilms|72000000|Movies|Entertainment,Movies|63642295.55905512|69|0.0224438676574986|0.0062944041689925|17652030516|850610.1662035524|83611.5|104979.63888888888|86986.75|89256.875|201000.32212885155|435703.1469194313|495.47687007874015|UCyoXW-Dse7fURq30EWl_CUA
137|IN|Speed Records|Gaming & Apps|Music|Speed Records|40500000|Music of Asia|Music of Asia,Music|155670991.22908747|70|0.027481222392386|0.0050243866713139|24158005861|155542.61130434778|11633.0|27105.666666666668|77903.65|73897.29166666667|170820.40277777778|186988.784|1219.0380228136885|UCOsyDsO5tIt-VZ1iwjdQmew
171|IN|SAB TV|Gaming & Apps|Entertainment|SAB TV|69300000|Entertainment|Entertainment,TV shows,Movies|109283010.67816222|70|0.0025363618912195|0.0034900345940398|80431073293|160502.89774404137|72827.25|112895.18803418805|140187.53731343284|143057.95609756096|216374.80681818185|239781.15518744552|77.12499290135726|UC6-F5tO8uklgE9Zy8IvbdFw
169|IN|Goldmines Telefilms||Film & Animation|Goldmines Telefilms|72000000|Movies|Entertainment,Movies|63642295.55905512|69|0.0224438676574986|0.0062944041689925|17652030516|850610.1662035524|83611.5|104979.63888888888|86986.75|89256.875|201000.32212885155|435703.1469194313|495.47687007874015|UCyoXW-Dse7fURq30EWl_CUA
145|IN|Shemaroo|Music|Entertainment|Shemaroo|38200000|Movies|Entertainment,TV shows,Movies|19334895.59923664|69|0.0118512033361982|0.0091525977883239|20326343958|292699.6082995952|472591.75|242466.5|182415.6052631579|318176.9166666667|389478.34857142856|347564.3775510204|51.64517669531996|UCF1JIbMUs6uqoZEY1Haw0GQ
240|IN|Zee Music Company|Music|Music|Zee Music Company|85500000|Pop music|Music of Asia,Music,Pop music|210395355.2550753|76|0.0299394154667478|0.021687585540266|48162039794|1106508.6933333331|18710.0|1631243.1666666667|1367778.88|1800404.0377358492|2142683.9166666665|1819933.2470588237|1771.2442698100851|UCFFbwnve3yF62-tVXkTyHqg
21|IN|SAB TV|Gaming & Apps|Entertainment|SAB TV|69300000|Entertainment|Entertainment,TV shows,Movies|109283010.67816222|70|0.0025363618912195|0.0034900345940398|80431073293|160502.89774404137|72827.25|112895.18803418805|140187.53731343284|143057.95609756096|216374.80681818185|239781.15518744552|77.12499290135726|UC6-F5tO8uklgE9Zy8IvbdFw
62|IN|Speed Records|Gaming & Apps|Music|Speed Records|40500000|Music of Asia|Music of Asia,Music|155670991.22908747|70|0.027481222392386|0.0050243866713139|24158005861|155542.61130434778|11633.0|27105.666666666668|77903.65|73897.29166666667|170820.40277777778|186988.784|1219.0380228136885|UCOsyDsO5tIt-VZ1iwjdQmew
19|IN|Goldmines Telefilms||Film & Animation|Goldmines Telefilms|72000000|Movies|Entertainment,Movies|63642295.55905512|69|0.0224438676574986|0.0062944041689925|17652030516|850610.1662035524|83611.5|104979.63888888888|86986.75|89256.875|201000.32212885155|435703.1469194313|495.47687007874015|UCyoXW-Dse7fURq30EWl_CUA
15|IN|Zee Music Company|Music|Music|Zee Music Company|85500000|Pop music|Music of Asia,Music,Pop music|210395355.2550753|76|0.0299394154667478|0.021687585540266|48162039794|1106508.6933333331|18710.0|1631243.1666666667|1367778.88|1800404.0377358492|2142683.9166666665|1819933.2470588237|1771.2442698100851|UCFFbwnve3yF62-tVXkTyHqg
118|IN|YRF|Gaming & Apps|Music|YRF|46900000|Music of Asia|Music,Movies,Music of Asia,Entertainment|230841570.37946427|72|0.1139669104102463|0.0796177606839825|28692968075|1160703.0|123821.66666666669|122221.77777777778|1537511.5384615385|4243331.821428572|2825437.0681818184|3650802.2558139535|3818.832589285714|UCbTLwN10NoCU4WDzLf1JMOA
246|IN|SAB TV|Gaming & Apps|Entertainment|SAB TV|69300000|Entertainment|Entertainment,TV shows,Movies|109283010.67816222|70|0.0025363618912195|0.0034900345940398|80431073293|160502.89774404137|72827.25|112895.18803418805|140187.53731343284|143057.95609756096|216374.80681818185|239781.15518744552|77.12499290135726|UC6-F5tO8uklgE9Zy8IvbdFw
250|IN|zeetv|Gaming & Apps|Entertainment|zeetv|62100000|TV shows|TV shows,Movies,Entertainment|37475050.78592198|75|0.0015876762131666|0.0054642127172561|16034166113|24789.70339853434||222143.57894736843|246071.78|329388.528|315080.81660899654|338680.5290178572|16.453028571428572|UCppHT7SZKKvar4Oc9J4oljQ
251|IN|Shemaroo Filmi Gaane|Gaming & Apps|Music|Shemaroo Filmi Gaane|60700000|Entertainment|Music,Movies,Music of Asia,Entertainment|12480195.256397134|71|0.0058060779435704|0.0012824386786837|28365791631|138098.61182934712|8916.25|16766.81818181818|24047.75|31639.225|38085.36|76050.69718309859|60.74232343909928|UCP6uH_XlsxrXwZQ4DlqbqPg
25|IN|zeetv|Gaming & Apps|Entertainment|zeetv|62100000|TV shows|TV shows,Movies,Entertainment|37475050.78592198|75|0.0015876762131666|0.0054642127172561|16034166113|24789.70339853434||222143.57894736843|246071.78|329388.528|315080.81660899654|338680.5290178572|16.453028571428572|UCppHT7SZKKvar4Oc9J4oljQ
180|IN|ChuChu TV Nursery Rhymes & Kids Songs|Music|Education|ChuChu TV Nursery Rhymes & Kids Songs|57100000|Movies|Music,Movies,Entertainment|31942735.0|78|0.2827540069232636|0.0277157322785192|38747673464|14184379.75|144947.0|144947.0|175419.0|300547.2|850792.8333333334|1518682.7931034483|0.05|UCBnZ16ahKA2DZ_T5W0FPUXg
234|IN|SET India|Gaming & Apps|Shows|SET India|137000000|Movies|Entertainment,TV shows,Music,Movies|174875242.59500712|79|0.0012062699230316|0.0023656925348519|121741739317|109572.8783624031||586040.0|280127.63636363635|343788.13333333336|353601.8571428572|322033.6101694915|76.24431635100784|UCpEhnqL0y41EpW2TvWAHD7Q
244|IN|Goldmines Telefilms||Film & Animation|Goldmines Telefilms|72000000|Movies|Entertainment,Movies|63642295.55905512|69|0.0224438676574986|0.0062944041689925|17652030516|850610.1662035524|83611.5|104979.63888888888|86986.75|89256.875|201000.32212885155|435703.1469194313|495.47687007874015|UCyoXW-Dse7fURq30EWl_CUA
260|IN|Aaj Tak|Gaming & Apps|News & Politics|Aaj Tak|52300000|Society|Society|204913414.41026804|67|0.0024718681685098|0.0012716875214248|19574295579|68319.62263812577|32979.65193370166|35508.87254901961|38195.90909090909|44029.7905982906|75312.6497005988|65271.83708370837|159.21237094729216|UCt4t-jeY85JegMlZ-E5UWtA
82|IN|T-Series|Gaming & Apps|Music|T-Series|220000000|Music of Asia|Entertainment,Music of Asia,Music,Movies|1602680172.346427|83|0.0334631313309383|0.0108794834708074|195660744416|2095329.131972789|152244.83333333334|2134569.625|1809830.395348837|2306178.205479452|1676329.8413793102|2295416.1446945337|4493.984145764316|UCq-Fj5jknLsUf-MWSy4_brA
263|IN|Sony Music India|Music|Music|Sony Music India|51600000|Pop music|Music,Music of Asia,Pop music|406235612.40865386|74|0.1605030218134655|0.0233348566503943|24301972405|3160971.333333333|121123.5|198616.8|198282.0|947168.8421052631|915714.2790697674|1065197.646341463|7214.261217948718|UC56gTxNs4f9xZ7Pa2i5xNzg
188|IN|Sony Music India|Music|Music|Sony Music India|51600000|Pop music|Music,Music of Asia,Pop music|406235612.40865386|74|0.1605030218134655|0.0233348566503943|24301972405|3160971.333333333|121123.5|198616.8|198282.0|947168.8421052631|915714.2790697674|1065197.646341463|7214.261217948718|UC56gTxNs4f9xZ7Pa2i5xNzg
187|IN|Tips Official|Gaming & Apps|Music|Tips Official|52000000|Music|Music,Music of Asia|35849829.85207101|67|0.0517059029380183|0.0146526343785196|27298793597|711603.375|90341.0|672895.0|388348.3333333333|490603.4117647059|600848.2741935484|748163.4913793104|655.4644970414201|UCJrDMFOdv1I2k8n9oK_V21w
107|IN|Colors TV|Gaming & Apps|Entertainment|Colors TV|53400000|Movies|TV shows,Movies,Entertainment|182929448.02476615|73|0.0043755924046414|0.0015152100335221|50613413464|298656.93571428565|73708.5|76024.61904761905|78609.05970149254|78609.05970149254|78609.05970149254|78609.05970149254|93.5163139329806|UC55IWqFLDH1Xp7iu1_xknRA
185|IN|Aaj Tak|Gaming & Apps|News & Politics|Aaj Tak|52300000|Society|Society|204913414.41026804|67|0.0024718681685098|0.0012716875214248|19574295579|68319.62263812577|32979.65193370166|35508.87254901961|38195.90909090909|44029.7905982906|75312.6497005988|65271.83708370837|159.21237094729216|UCt4t-jeY85JegMlZ-E5UWtA
2|IN|SET India|Gaming & Apps|Shows|SET India|137000000|Movies|Entertainment,TV shows,Music,Movies|174875242.59500712|79|0.0012062699230316|0.0023656925348519|121741739317|109572.8783624031||586040.0|280127.63636363635|343788.13333333336|353601.8571428572|322033.6101694915|76.24431635100784|UCpEhnqL0y41EpW2TvWAHD7Q
101|IN|Shemaroo Filmi Gaane|Gaming & Apps|Music|Shemaroo Filmi Gaane|60700000|Entertainment|Music,Movies,Music of Asia,Entertainment|12480195.256397134|71|0.0058060779435704|0.0012824386786837|28365791631|138098.61182934712|8916.25|16766.81818181818|24047.75|31639.225|38085.36|76050.69718309859|60.74232343909928|UCP6uH_XlsxrXwZQ4DlqbqPg
71|IN|Voot Kids||Entertainment|Voot Kids|38100000|Entertainment|Movies,TV shows,Entertainment|46360335.98812095|51|0.0988783817499208|0.1207710692005263|17243982736|4136043.3333333335|26555.0|1309208.0|1824388.5151515151|1679224.0277777778|2486546.2524271845|3656633.904761905|18.61297297297297|UCJg19noZp7-BYIGvypu_cow
262|IN|Tips Official|Gaming & Apps|Music|Tips Official|52000000|Music|Music,Music of Asia|35849829.85207101|67|0.0517059029380183|0.0146526343785196|27298793597|711603.375|90341.0|672895.0|388348.3333333333|490603.4117647059|600848.2741935484|748163.4913793104|655.4644970414201|UCJrDMFOdv1I2k8n9oK_V21w
183|IN|Wave Music|Music|Music|Wave Music|52800000|Music|Entertainment,Music,Music of Asia,Movies|135816576.58789626|70|0.0141209392091223|0.0101600780654323|36796548363|381289.2333333333||200310.5|120323.6|386048.5454545455|219288.78125|528557.0789473684|624.7374319564522|UC22nIfOTM7KLIQuFGMKzQbg
105|IN|ChuChu TV Nursery Rhymes & Kids Songs|Music|Education|ChuChu TV Nursery Rhymes & Kids Songs|57100000|Movies|Music,Movies,Entertainment|31942735.0|78|0.2827540069232636|0.0277157322785192|38747673464|14184379.75|144947.0|144947.0|175419.0|300547.2|850792.8333333334|1518682.7931034483|0.05|UCBnZ16ahKA2DZ_T5W0FPUXg
35|IN|Aaj Tak|Gaming & Apps|News & Politics|Aaj Tak|52300000|Society|Society|204913414.41026804|67|0.0024718681685098|0.0012716875214248|19574295579|68319.62263812577|32979.65193370166|35508.87254901961|38195.90909090909|44029.7905982906|75312.6497005988|65271.83708370837|159.21237094729216|UCt4t-jeY85JegMlZ-E5UWtA
75|IN|Ishtar Music|Gaming & Apps|Music|Ishtar Music|37400000|Music of Asia|Music,Music of Asia|18094603.997867804|62|0.0186212808010261|0.000824640216907|14749662467|126009.35416666669|6042.0|15686.5|24412.5|27083.85714285714|25126.58333333333|26636.22641509434|235.4616204690832|UCWi_65E_L8tQZ34C6wVAlpQ
287|IN|Speed Records|Gaming & Apps|Music|Speed Records|40500000|Music of Asia|Music of Asia,Music|155670991.22908747|70|0.027481222392386|0.0050243866713139|24158005861|155542.61130434778|11633.0|27105.666666666668|77903.65|73897.29166666667|170820.40277777778|186988.784|1219.0380228136885|UCOsyDsO5tIt-VZ1iwjdQmew
182|IN|Colors TV|Gaming & Apps|Entertainment|Colors TV|53400000|Movies|TV shows,Movies,Entertainment|182929448.02476615|73|0.0043755924046414|0.0015152100335221|50613413464|298656.93571428565|73708.5|76024.61904761905|78609.05970149254|78609.05970149254|78609.05970149254|78609.05970149254|93.5163139329806|UC55IWqFLDH1Xp7iu1_xknRA
157|IN|T-Series|Gaming & Apps|Music|T-Series|220000000|Music of Asia|Entertainment,Music of Asia,Music,Movies|1602680172.346427|83|0.0334631313309383|0.0108794834708074|195660744416|2095329.131972789|152244.83333333334|2134569.625|1809830.395348837|2306178.205479452|1676329.8413793102|2295416.1446945337|4493.984145764316|UCq-Fj5jknLsUf-MWSy4_brA
37|IN|Tips Official|Gaming & Apps|Music|Tips Official|52000000|Music|Music,Music of Asia|35849829.85207101|67|0.0517059029380183|0.0146526343785196|27298793597|711603.375|90341.0|672895.0|388348.3333333333|490603.4117647059|600848.2741935484|748163.4913793104|655.4644970414201|UCJrDMFOdv1I2k8n9oK_V21w
159|IN|SET India|Gaming & Apps|Shows|SET India|137000000|Movies|Entertainment,TV shows,Music,Movies|174875242.59500712|79|0.0012062699230316|0.0023656925348519|121741739317|109572.8783624031||586040.0|280127.63636363635|343788.13333333336|353601.8571428572|322033.6101694915|76.24431635100784|UCpEhnqL0y41EpW2TvWAHD7Q
190|IN|T-Series Bhakti Sagar|Gaming & Apps|Music|T-Series Bhakti Sagar|51300000|Music|Music,Music of Asia|27470145.636768952|68|0.005713600123513|0.0006981779490138|23663272345|57639.06759615385|3746.6666666666665|11400.545454545454|17000.305555555555|22836.988764044945|27206.46994535519|34544.42492917847|109.4447941253606|UCaayLD9i5x4MmIoVZxXSv_g
100|IN|zeetv|Gaming & Apps|Entertainment|zeetv|62100000|TV shows|TV shows,Movies,Entertainment|37475050.78592198|75|0.0015876762131666|0.0054642127172561|16034166113|24789.70339853434||222143.57894736843|246071.78|329388.528|315080.81660899654|338680.5290178572|16.453028571428572|UCppHT7SZKKvar4Oc9J4oljQ
108|IN|Wave Music|Music|Music|Wave Music|52800000|Music|Entertainment,Music,Music of Asia,Movies|135816576.58789626|70|0.0141209392091223|0.0101600780654323|36796548363|381289.2333333333||200310.5|120323.6|386048.5454545455|219288.78125|528557.0789473684|624.7374319564522|UC22nIfOTM7KLIQuFGMKzQbg
265|IN|T-Series Bhakti Sagar|Gaming & Apps|Music|T-Series Bhakti Sagar|51300000|Music|Music,Music of Asia|27470145.636768952|68|0.005713600123513|0.0006981779490138|23663272345|57639.06759615385|3746.6666666666665|11400.545454545454|17000.305555555555|22836.988764044945|27206.46994535519|34544.42492917847|109.4447941253606|UCaayLD9i5x4MmIoVZxXSv_g
40|IN|T-Series Bhakti Sagar|Gaming & Apps|Music|T-Series Bhakti Sagar|51300000|Music|Music,Music of Asia|27470145.636768952|68|0.005713600123513|0.0006981779490138|23663272345|57639.06759615385|3746.6666666666665|11400.545454545454|17000.305555555555|22836.988764044945|27206.46994535519|34544.42492917847|109.4447941253606|UCaayLD9i5x4MmIoVZxXSv_g
268|IN|YRF|Gaming & Apps|Music|YRF|46900000|Music of Asia|Music,Movies,Music of Asia,Entertainment|230841570.37946427|72|0.1139669104102463|0.0796177606839825|28692968075|1160703.0|123821.66666666669|122221.77777777778|1537511.5384615385|4243331.821428572|2825437.0681818184|3650802.2558139535|3818.832589285714|UCbTLwN10NoCU4WDzLf1JMOA
70|IN|Shemaroo|Music|Entertainment|Shemaroo|38200000|Movies|Entertainment,TV shows,Movies|19334895.59923664|69|0.0118512033361982|0.0091525977883239|20326343958|292699.6082995952|472591.75|242466.5|182415.6052631579|318176.9166666667|389478.34857142856|347564.3775510204|51.64517669531996|UCF1JIbMUs6uqoZEY1Haw0GQ
165|IN|Zee Music Company|Music|Music|Zee Music Company|85500000|Pop music|Music of Asia,Music,Pop music|210395355.2550753|76|0.0299394154667478|0.021687585540266|48162039794|1106508.6933333331|18710.0|1631243.1666666667|1367778.88|1800404.0377358492|2142683.9166666665|1819933.2470588237|1771.2442698100851|UCFFbwnve3yF62-tVXkTyHqg
30|IN|ChuChu TV Nursery Rhymes & Kids Songs|Music|Education|ChuChu TV Nursery Rhymes & Kids Songs|57100000|Movies|Music,Movies,Entertainment|31942735.0|78|0.2827540069232636|0.0277157322785192|38747673464|14184379.75|144947.0|144947.0|175419.0|300547.2|850792.8333333334|1518682.7931034483|0.05|UCBnZ16ahKA2DZ_T5W0FPUXg
